6.000000000000000125e-03
1.920000000000000179e-02
3.504000000000000170e-02
5.404799999999999882e-02
7.685759999999999814e-02
1.042291199999999946e-01
1.370749439999999764e-01
1.764899327999999712e-01
2.237879193599999761e-01
2.805455032319999487e-01
3.486546038783999157e-01
4.303855246540798651e-01
5.284626295848958710e-01
6.461551555018749671e-01
7.873861866022500156e-01
9.568634239226998517e-01
1.160236108707239922e+00
1.404283330448687916e+00
1.697139996538425510e+00
2.048567995846110268e+00
2.470281595015332066e+00
3.022343033927768374e+00
3.795229048405179384e+00
4.877269468673554265e+00
6.392126057049278387e+00
8.512925280775291981e+00
2.737502908064106677e+01
